#Diff in means pdf cdf
#  x      p(x)     cdf(x) 
        -0.3432         0.015955         0.0019771  
        -0.3419         0.016102         0.0019976  
       -0.34059         0.016251         0.0020182  
       -0.33929         0.016401         0.0020391  
       -0.33799         0.016552         0.0020601  
       -0.33669         0.016704         0.0020813  
       -0.33538         0.016858         0.0021028  
       -0.33408         0.017013         0.0021244  
       -0.33278         0.017169         0.0021462  
       -0.33148         0.017326         0.0021682  
       -0.33017         0.017484         0.0021904  
       -0.32887         0.017644         0.0022129  
       -0.32757         0.017805         0.0022355  
       -0.32627         0.017968         0.0022583  
       -0.32496         0.018131         0.0022814  
       -0.32366         0.018296         0.0023046  
       -0.32236         0.018463         0.0023281  
       -0.32106          0.01863         0.0023518  
       -0.31975         0.018799         0.0023757  
       -0.31845         0.018969         0.0023998  
       -0.31715         0.019141         0.0024241  
       -0.31585         0.019314         0.0024487  
       -0.31454         0.019488         0.0024734  
       -0.31324         0.019664         0.0024984  
       -0.31194         0.019841         0.0025236  
       -0.31064          0.02002         0.0025491  
       -0.30933         0.020199         0.0025748  
       -0.30803         0.020381         0.0026007  
       -0.30673         0.020563         0.0026268  
       -0.30543         0.020748         0.0026532  
       -0.30412         0.020933         0.0026798  
       -0.30282          0.02112         0.0027066  
       -0.30152         0.021309         0.0027337  
       -0.30022         0.021498          0.002761  
       -0.29891          0.02169         0.0027886  
       -0.29761         0.021883         0.0028164  
       -0.29631         0.022077         0.0028445  
       -0.29501         0.022273         0.0028728  
        -0.2937          0.02247         0.0029013  
        -0.2924         0.022669         0.0029302  
        -0.2911          0.02287         0.0029592  
        -0.2898         0.023071         0.0029886  
       -0.28849         0.023275         0.0030181  
       -0.28719          0.02348          0.003048  
       -0.28589         0.023687         0.0030781  
       -0.28459         0.023895         0.0031085  
       -0.28328         0.024104         0.0031391  
       -0.28198         0.024316           0.00317  
       -0.28068         0.024529         0.0032012  
       -0.27938         0.024743         0.0032327  
       -0.27807         0.024959         0.0032644  
       -0.27677         0.025177         0.0032964  
       -0.27547         0.025397         0.0033287  
       -0.27417         0.025618         0.0033612  
       -0.27286         0.025841         0.0033941  
       -0.27156         0.026065         0.0034272  
       -0.27026         0.026291         0.0034606  
       -0.26896         0.026519         0.0034943  
       -0.26765         0.026748         0.0035284  
       -0.26635          0.02698         0.0035626  
       -0.26505         0.027213         0.0035972  
       -0.26374         0.027447         0.0036321  
       -0.26244         0.027684         0.0036673  
       -0.26114         0.027922         0.0037028  
       -0.25984         0.028162         0.0037386  
       -0.25853         0.028403         0.0037747  
       -0.25723         0.028647         0.0038111  
       -0.25593         0.028892         0.0038479  
       -0.25463         0.029139         0.0038849  
       -0.25332         0.029388         0.0039223  
       -0.25202         0.029639           0.00396  
       -0.25072         0.029891          0.003998  
