#rate pdf cdf
#  x      p(x)     cdf(x) 
        0.20552          0.81488           0.21412  
        0.20632          0.81423           0.21488  
        0.20712          0.81357           0.21563  
        0.20792          0.81292           0.21638  
        0.20872          0.81227           0.21713  
        0.20952          0.81163           0.21789  
        0.21032          0.81098           0.21864  
        0.21112          0.81033           0.21939  
        0.21192          0.80968           0.22014  
        0.21271          0.80903           0.22088  
        0.21351          0.80839           0.22163  
        0.21431          0.80774           0.22238  
        0.21511          0.80709           0.22313  
        0.21591          0.80645           0.22387  
        0.21671           0.8058           0.22462  
        0.21751          0.80516           0.22536  
        0.21831          0.80452           0.22611  
        0.21911          0.80387           0.22685  
        0.21991          0.80323           0.22759  
        0.22071          0.80259           0.22834  
        0.22151          0.80195           0.22908  
        0.22231          0.80131           0.22982  
        0.22311          0.80067           0.23056  
        0.22391          0.80003            0.2313  
        0.22471          0.79939           0.23204  
        0.22551          0.79875           0.23278  
        0.22631          0.79811           0.23352  
        0.22711          0.79747           0.23426  
        0.22791          0.79683           0.23499  
        0.22871           0.7962           0.23573  
        0.22951          0.79556           0.23647  
        0.23031          0.79492            0.2372  
        0.23111          0.79429           0.23794  
        0.23191          0.79365           0.23867  
        0.23271          0.79302           0.23941  
        0.23351          0.79239           0.24014  
        0.23431          0.79175           0.24087  
        0.23511          0.79112            0.2416  
        0.23591          0.79049           0.24234  
        0.23671          0.78986           0.24307  
         0.2375          0.78922            0.2438  
         0.2383          0.78859           0.24453  
         0.2391          0.78796           0.24526  
         0.2399          0.78733           0.24598  
         0.2407           0.7867           0.24671  
         0.2415          0.78607           0.24744  
         0.2423          0.78545           0.24817  
         0.2431          0.78482           0.24889  
         0.2439          0.78419           0.24962  
         0.2447          0.78356           0.25034  
         0.2455          0.78294           0.25107  
         0.2463          0.78231           0.25179  
         0.2471          0.78169           0.25252  
         0.2479          0.78106           0.25324  
         0.2487          0.78044           0.25396  
         0.2495          0.77981           0.25468  
         0.2503          0.77919            0.2554  
         0.2511          0.77857           0.25612  
         0.2519          0.77794           0.25684  
         0.2527          0.77732           0.25756  
         0.2535           0.7767           0.25828  
         0.2543          0.77608             0.259  
         0.2551          0.77546           0.25972  
         0.2559          0.77484           0.26043  
         0.2567          0.77422           0.26115  
         0.2575           0.7736           0.26187  
         0.2583          0.77298           0.26258  
         0.2591          0.77237            0.2633  
         0.2599          0.77175           0.26401  
         0.2607          0.77113           0.26472  
         0.2615          0.77052           0.26544  
         0.2623           0.7699           0.26615  
        0.26309          0.76928           0.26686  
        0.26389          0.76867           0.26757  
        0.26469          0.76805           0.26828  
        0.26549          0.76744           0.26899  
        0.26629          0.76683            0.2697  
        0.26709          0.76621           0.27041  
        0.26789           0.7656           0.27112  
        0.26869          0.76499           0.27183  
        0.26949          0.76438           0.27253  
        0.27029          0.76377           0.27324  
        0.27109          0.76316           0.27395  
        0.27189          0.76255           0.27465  
        0.27269          0.76194           0.27536  
        0.27349          0.76133           0.27606  
        0.27429          0.76072           0.27677  
        0.27509          0.76011           0.27747  
        0.27589           0.7595           0.27817  
        0.27669           0.7589           0.27888  
        0.27749          0.75829           0.27958  
        0.27829          0.75768           0.28028  
        0.27909          0.75708           0.28098  
        0.27989          0.75647           0.28168  
        0.28069          0.75587           0.28238  
        0.28149          0.75526           0.28308  
        0.28229          0.75466           0.28378  
        0.28309          0.75406           0.28447  
        0.28389          0.75345           0.28517  
        0.28469          0.75285           0.28587  
        0.28549          0.75225           0.28656  
        0.28629          0.75165           0.28726  
        0.28709          0.75105           0.28795  
        0.28788          0.75045           0.28865  
        0.28868          0.74985           0.28934  
        0.28948          0.74925           0.29003  
        0.29028          0.74865           0.29073  
        0.29108          0.74805           0.29142  
        0.29188          0.74745           0.29211  
        0.29268          0.74686            0.2928  
        0.29348          0.74626           0.29349  
        0.29428          0.74566           0.29418  
        0.29508          0.74507           0.29487  
        0.29588          0.74447           0.29556  
        0.29668          0.74388           0.29625  
        0.29748          0.74328           0.29694  
        0.29828          0.74269           0.29762  
        0.29908          0.74209           0.29831  
        0.29988           0.7415             0.299  
        0.30068          0.74091           0.29968  
        0.30148          0.74031           0.30037  
        0.30228          0.73972           0.30105  
        0.30308          0.73913           0.30174  
        0.30388          0.73854           0.30242  
        0.30468          0.73795            0.3031  
        0.30548          0.73736           0.30379  
        0.30628          0.73677           0.30447  
        0.30708          0.73618           0.30515  
        0.30788          0.73559           0.30583  
        0.30868          0.73501           0.30651  
